{0} appreciated {1},{0} ocenil {1}
{0} appreciation point for {1} {2},{0} bod ocenenia pre {1} {2}
{0} appreciation points for {1} {2},{0} bodov za {1} {2}
{0} assigned {1}: {2},{0} priradené {1}: {2}
{0} cannot be set for Single types,{0} nemožno nastaviť pre jednotlivé typy
{0} comments,{0} komentáre
{0} created successfully,{0} vytvorené úspešne
{0} criticism point for {1} {2},{0} kritický bod pre {1} {2}
{0} criticism points for {1} {2},{0} body kritiky pre {1} {2}
{0} criticized on {1},{0} kritizované na {1}
{0} criticized your work on {1} with {2} point,{0} kritizoval vašu prácu na {1} s {2} bodom
{0} criticized your work on {1} with {2} points,{0} kritizoval vašu prácu na {1} s {2} bodmi
{0} criticized {1},{0} kritizoval {1}
{0} days ago,pred {0} dňami
{0} does not exist in row {1},{0} neexistuje v riadku {1}
"{0} field cannot be set as unique in {1}, as there are non-unique existing values","pole {0} nemožno nastaviť ako jedinečné v {1}, pretože existujú nejedinečné hodnoty"
{0} has already assigned default value for {1}.,{0} má už priradenú predvolenú hodnotu pre {1}.
{0} has been successfully added to the Email Group.,{0} bol úspešne pridaný do skupiny e-mailov.
{0} has left the conversation in {1} {2},{0} opustil konverzáciu v {1} {2}
{0} hours ago,pred {0} hodinami
{0} in row {1} cannot have both URL and child items,{0} v riadku {1} nemôže mať položky URL aj podriadené položky
{0} is a mandatory field,{0} je povinné pole
{0} is an invalid email address in 'Recipients',{0} je neplatná e-mailová adresa v 'Recipients'
{0} is not a raw printing format.,{0} nie je formát pre tlač surovín.
{0} is not a valid Email Address,{0} nie je platná e-mailová adresa
{0} is not a valid Workflow State. Please update your Workflow and try again.,{0} nie je platný stav pracovného postupu. Aktualizujte svoj Workflow a skúste to znova.
{0} is now default print format for {1} doctype,{0} je teraz predvolený formát tlače pre {1} doctype
{0} is saved,{0} je uložený
{0} items selected,{0} vybrané položky
{0} logged in,{0} prihlásený
{0} logged out: {1},{0} odhlásený: {1}
{0} minutes ago,pred {0} minútami
{0} months ago,pred {0} mesiacmi
{0} must be one of {1},{0} musí byť jedným z {1}
{0} must be set first,{0} musí byť nastavený ako prvý
{0} must be unique,{0} musí byť jedinečný
{0} not a valid State,{0} nie je platný stav
{0} not allowed to be renamed,{0} nie je povolené premenovať
{0} not found,{0} nebolo nájdené
{0} of {1},{0} z {1}
{0} or {1},{0} alebo {1}
{0} record deleted,{0} záznam vymazaný
{0} records deleted,{0} vymazané záznamy
{0} reverted your point on {1},{0} vrátil váš bod na {1}
{0} reverted your points on {1},{0} vrátil vaše body na {1}
{0} reverted {1},{0} vrátený {1}
{0} room must have atmost one user.,{0} miestnosť musí mať aspoň jedného používateľa.
{0} rows for {1},{0} riadkov pre {1}
{0} saved successfully,{0} úspešne uložený
{0} self assigned this task: {1},{0} sám si pridelil túto úlohu: {1}
{0} shared this document with everyone,{0} zdieľal tento dokument so všetkými
{0} shared this document with {1},{0} zdieľal tento dokument s {1}
{0} subscribers added,{0} pridaných predplatiteľov
{0} to stop receiving emails of this type,{0} na zastavenie prijímania e-mailov tohto typu
{0} to {1},{0} až {1}
{0} un-shared this document with {1},{0} zrušil zdieľanie tohto dokumentu s {1}
{0} updated,{0} aktualizované
{0} weeks ago,pred {0} týždňami
{0} {1} added,{0} {1} pridané
{0} {1} already exists,{0} {1} už existuje
"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} nemôže byť ""{2}"". Mala by to byť jedna z možností ""{3}""."
{0} {1} cannot be a leaf node as it has children,"{0} {1} nemôže byť listovým uzlom, pretože má deti"
"{0} {1} does not exist, select a new target to merge","{0} {1} neexistuje, vyberte nový cieľ na zlúčenie"
{0} {1} not found,{0} {1} nenájdené
{0} {1} to {2},{0} {1} až {2}
"{0}, Row {1}","{0}, riadok {1}"
"{0}: '{1}' ({3}) will get truncated, as max characters allowed is {2}","{0}: '{1}' ({3}) bude skrátený, pretože maximálny povolený počet znakov je {2}"
{0}: Cannot set Amend without Cancel,{0}: Nemožno nastaviť Zmeniť bez Zrušiť
{0}: Cannot set Assign Amend if not Submittable,"{0}: Nemožno nastaviť Priradiť zmeniť, ak nie je možné odoslať"
{0}: Cannot set Assign Submit if not Submittable,"{0}: Nemožno nastaviť Priradiť Odoslať, ak nie je Submittable"
{0}: Cannot set Cancel without Submit,{0}: Nie je možné nastaviť Zrušiť bez Odoslať
{0}: Cannot set Import without Create,{0}: Nemožno nastaviť Import bez Create
"{0}: Cannot set Submit, Cancel, Amend without Write","{0}: Nemožno nastaviť Odoslať, Zrušiť, Zmeniť bez zápisu"
{0}: Cannot set import as {1} is not importable,"{0}: Nemožno nastaviť import, pretože {1} nie je importovateľný"
{0}: No basic permissions set,{0}: Nie sú nastavené žiadne základné oprávnenia
"{0}: Only one rule allowed with the same Role, Level and {1}","{0}: Povolené je len jedno pravidlo s rovnakou rolou, úrovňou a {1}"
{0}: Permission at level 0 must be set before higher levels are set,{0}: Oprávnenie na úrovni 0 musí byť nastavené pred nastavením vyšších úrovní
{0}: {1} in {2},{0}: {1} v {2}
{0}: {1} is set to state {2},{0}: {1} je nastavený do stavu {2}
{app_title},{app_title}
{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,{{{0}}} nie je platný vzor názvu poľa. Malo by to byť {{názov_poľa}}.
Communication Link,Komunikačné prepojenie
Force User to Reset Password,Vynútiť používateľa k obnoveniu hesla
In Days,V dňoch
Last Password Reset Date,Dátum posledného obnovenia hesla
The password of your account has expired.,Platnosť hesla vášho konta vypršala.
Workflow State transition not allowed from {0} to {1},Prechod stavu pracovného postupu nie je povolený z {0} na {1}
{0} must be after {1},{0} musí byť za {1}
{0}: Field '{1}' cannot be set as Unique as it has non-unique values,"{0}: Pole ""{1}"" nemožno nastaviť ako jedinečné, pretože má nejedinečné hodnoty"
{0}: Field {1} in row {2} cannot be hidden and mandatory without default,{0}: Pole {1} v riadku {2} nemôže byť skryté a povinné bez predvoleného nastavenia
{0}: Field {1} of type {2} cannot be mandatory,{0}: Pole {1} typu {2} nemôže byť povinné
{0}: Fieldname {1} appears multiple times in rows {2},{0}: Názov poľa {1} sa v riadkoch {2} vyskytuje viackrát
{0}: Fieldtype {1} for {2} cannot be unique,{0}: Typ poľa {1} pre {2} nemôže byť jedinečný
{0}: Options must be a valid DocType for field {1} in row {2},{0}: Options musí byť platný DocType pre pole {1} v riadku {2}
{0}: Options required for Link or Table type field {1} in row {2},{0}: Možnosti požadované pre pole typu Odkaz alebo Tabuľka {1} v riadku {2}
{0}: Options {1} must be the same as doctype name {2} for the field {3},{0}: Možnosti {1} musia byť rovnaké ako názov doctype {2} pre pole {3}
{0}:Fieldtype {1} for {2} cannot be indexed,{0}:Fieldtype {1} pre {2} nemožno indexovať
Make {0},Urobte {0}
A user who posts blogs.,"Používateľ, ktorý uverejňuje blogy."
Applying: {0},Podanie žiadosti: {0}
Fieldname {0} is restricted,Názov poľa {0} je obmedzený
Is Optional State,Je voliteľný stav
No values to show,Žiadne hodnoty na zobrazenie
View Ref,Zobraziť odkaz
Workflow Action is not created for optional states,Akcia pracovného postupu nie je vytvorená pre voliteľné stavy
{0} values selected,{0} vybrané hodnoty
"""amended_from"" field must be present to do an amendment.","Ak chcete vykonať zmenu, musí byť prítomné pole ""amended_from""."
(Mandatory),(Povinné)
1 Google Calendar Event synced.,1 synchronizovaná udalosť Kalendára Google.
1 record will be exported,vyexportuje sa 1 záznam
1 week ago,Pred 1 týždňom
5 Records,5 záznamov
A recurring {0} {1} has been created for you via Auto Repeat {2}.,Prostredníctvom funkcie Automatické opakovanie {2} bolo pre vás vytvorené opakované {0} {1}.
API,API
API Method,Metóda API
About {0} minute remaining,Zostáva približne {0} minút
About {0} minutes remaining,Zostáva približne {0} minút
About {0} seconds remaining,Zostáva približne {0} sekúnd
Access Log,Protokol o prístupe
Access not allowed from this IP Address,Prístup z tejto IP adresy nie je povolený
Action Type,Typ akcie
Activity Log by ,Záznam o činnosti podľa
Add Fields,Pridať polia
Administration,Administratíva
After Cancel,Po zrušení
After Delete,Po vymazaní
After Save,Po uložení
After Save (Submitted Document),Po uložení (odoslaný dokument)
After Submit,Po odoslaní
Aggregate Function Based On,Agregátna funkcia na základe
Aggregate Function field is required to create a dashboard chart,Pole Aggregate Function je potrebné na vytvorenie grafu prístrojovej dosky
All Records,Všetky záznamy
Allot Points To Assigned Users,Prideľovanie bodov priradeným používateľom
Allow Auto Repeat,Povoliť automatické opakovanie
Allow Google Calendar Access,Povolenie prístupu do kalendára Google
Allow Google Contacts Access,Povolenie prístupu ku kontaktom Google
Allow Google Drive Access,Povolenie prístupu k službe Disk Google
Allow Guest,Povoliť hosťa
Allow Guests to Upload Files,Povolenie hosťom nahrávať súbory
Also adding the status dependency field {0},Tiež pridanie poľa závislosti stavu {0}
An error occurred while setting Session Defaults,Pri nastavovaní predvolených nastavení relácie došlo k chybe
Annual,Ročný
Append Emails to Sent Folder,Pripojenie e-mailov do priečinka odoslaných
Apply Assignment Rule,Použiť pravidlo priradenia
Apply Only Once,Aplikujte iba raz
Apply this rule only once per document,Toto pravidlo použite len raz na jeden dokument
Approval Required,Požadované schválenie
Approved,Schválené
Are you sure you want to delete all rows?,"Ste si istí, že chcete odstrániť všetky riadky?"
Are you sure you want to delete this post?,Určite chcete tento príspevok vymazať?
Are you sure you want to merge {0} with {1}?,"Ste si istí, že chcete zlúčiť {0} s {1}?"
Assignment Day {0} has been repeated.,Pridelený deň {0} sa opakuje.
Assignment Days,Dni pridelenia
Assignment Rule Day,Pridelenie Pravidlo Deň
Assignments,Zadania
Attach a web link,Pripojte webové prepojenie
Authorize Google Calendar Access,Autorizácia prístupu do kalendára Google
Authorize Google Contacts Access,Autorizácia prístupu ku kontaktom Google
Authorize Google Drive Access,Autorizácia prístupu k službe Disk Google
Auto Repeat Document Creation Failed,Automatické opakované vytváranie dokumentov zlyhalo
Auto Repeat Document Creation Failure,Zlyhanie automatického opakovania vytvárania dokumentov
Auto Repeat created for this document,Automatické opakovanie vytvorené pre tento dokument
Auto Repeat failed for {0},Automatické opakovanie zlyhalo pre {0}
Automatic Linking can be activated only for one Email Account.,Automatické prepojenie je možné aktivovať len pre jedno e-mailové konto.
Automatic Linking can be activated only if Incoming is enabled.,"Automatické prepojenie je možné aktivovať len vtedy, ak je zapnutá funkcia Incoming."
Automatically generates recurring documents.,Automaticky generuje opakujúce sa dokumenty.
Backing up to Google Drive.,Zálohovanie na Disk Google.
Backup Folder ID,ID záložného priečinka
Backup Folder Name,Názov záložného priečinka
Before Cancel,Pred zrušením
Before Delete,Pred vymazaním
Before Insert,Pred vložením
Before Save,Pred uložením
Before Save (Submitted Document),Pred uložením (odoslaný dokument)
Before Submit,Pred odoslaním
Blank Template,Prázdna šablóna
Callback URL,Spätné volanie URL
Cancel All Documents,Zrušiť všetky dokumenty
Cancelling documents,Zrušenie dokumentov
Cannot match column {0} with any field,Nemožno porovnať stĺpec {0} so žiadnym poľom
Change,Zmena
Change User,Zmena používateľa
Check the Error Log for more information: {0},Ďalšie informácie nájdete v protokole o chybách: {0}
Clear Cache and Reload,Vymazanie vyrovnávacej pamäte a opätovné načítanie
Clear Filters,Vymazať filtre
Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,Kliknutím na <b>Autorizovať prístup na Disk Google</b> autorizujte prístup na Disk Google.
Click on a file to select it.,Kliknutím na súbor ho vyberte.
Click on the link below to approve the request,Kliknutím na odkaz nižšie žiadosť schválite
Click on the lock icon to toggle public/private,Kliknutím na ikonu zámku prepnete verejné/súkromné
Click on {0} to generate Refresh Token.,Kliknutím na {0} vygenerujete žetón Refresh.
