Print Section,Tlačová sekcia,
Total Parents Teacher Meeting,Celkom Stretnutie rodičov a učiteľov,
Attended by Parents,Zúčastnili sa rodičia,
Assessment Terms,Podmienky hodnotenia,
Student Sibling,Súrodenec študenta,
Studying in Same Institute,Štúdium v tom istom inštitúte,
NO,NIE,
YES,ÁNO,
Student Siblings,Súrodenci študentov,
Topic Content,Obsah témy,
Amazon MWS Settings,Nastavenia služby Amazon MWS,
ERPNext Integrations,Integrácie ERPNext,
Enable Amazon,Povoliť Amazon,
MWS Credentials,Poverenia MWS,
Seller ID,ID predávajúceho,
AWS Access Key ID,ID prístupového kľúča AWS,
MWS Auth Token,Autentifikačný token MWS,
Market Place ID,ID trhoviska,
AE,AE,
AU,AU,
BR,BR,
CA,CA,
CN,CN,
DE,DE,
ES,ES,
FR,FR,
JP,JP,
IT,IT,
MX,MX,
UK,UK,
US,US,
Customer Type,Typ zákazníka,
Market Place Account Group,Skupina účtov Market Place,
After Date,Po dátume,
Amazon will synch data updated after this date,Spoločnosť Amazon bude synchronizovať údaje aktualizované po tomto dátume,
Sync Taxes and Charges,Synchronizácia daní a poplatkov,
Get financial breakup of Taxes and charges data by Amazon,Získajte finančný rozpis údajov o daniach a poplatkoch od spoločnosti Amazon,
Sync Products,Produkty na synchronizáciu,
Always sync your products from Amazon MWS before synching the Orders details,Pred synchronizáciou údajov o objednávkach vždy synchronizujte svoje produkty zo služby Amazon MWS,
Sync Orders,Synchronizácia objednávok,
Click this button to pull your Sales Order data from Amazon MWS.,Kliknutím na toto tlačidlo stiahnete údaje o predajných objednávkach zo služby Amazon MWS.,
Enable Scheduled Sync,Povolenie plánovanej synchronizácie,
Check this to enable a scheduled Daily synchronization routine via scheduler,Začiarknutím tejto položky povolíte naplánovanú rutinu dennej synchronizácie prostredníctvom plánovača,
Max Retry Limit,Maximálny limit opakovania,
Exotel Settings,Nastavenia spoločnosti Exotel,
Account SID,SID účtu,
API Token,Token API,
GoCardless Mandate,Mandát spoločnosti GoCardless,
Mandate,Mandát,
GoCardless Customer,Zákazník spoločnosti GoCardless,
GoCardless Settings,Nastavenia služby GoCardless,
Webhooks Secret,Tajomstvo webových háčikov,
Plaid Settings,Nastavenia kockovaného plédu,
Synchronize all accounts every hour,Synchronizácia všetkých účtov každú hodinu,
Plaid Client ID,ID klienta Plaid,
Plaid Secret,Károvaný tajomstvo,
Plaid Environment,Károvaný životný priestor,
sandbox,pieskovisko,
development,vývoj,
production,výroba,
QuickBooks Migrator,Migrátor QuickBooks,
Application Settings,Nastavenia aplikácie,
Token Endpoint,Koncový bod tokenu,
Scope,Rozsah pôsobnosti,
Authorization Settings,Nastavenia autorizácie,
Authorization Endpoint,Koncový bod autorizácie,
Authorization URL,Adresa URL autorizácie,
Quickbooks Company ID,ID spoločnosti Quickbooks,
Company Settings,Nastavenia spoločnosti,
Default Shipping Account,Predvolené prepravné konto,
Default Warehouse,Predvolený sklad,
Default Cost Center,Predvolené nákladové stredisko,
Undeposited Funds Account,Účet nevysporiadaných finančných prostriedkov,
Shopify Log,Denník služby Shopify,
Shopify Settings,Nastavenia služby Shopify,
status html,stav html,
Enable Shopify,Povolenie služby Shopify,
App Type,Typ aplikácie,
Last Sync Datetime,Dátum poslednej synchronizácie,
Shop URL,Adresa URL obchodu,
eg: frappe.myshopify.com,napr.: frappe.myshopify.com,
Shared secret,Zdieľané tajomstvo,
Webhooks Details,Podrobnosti o webových hákoch,
Webhooks,Webové háčiky,
Customer Settings,Nastavenia zákazníka,
Default Customer,Predvolený zákazník,
Customer Group will set to selected group while syncing customers from Shopify,Skupina zákazníkov sa pri synchronizácii zákazníkov zo služby Shopify nastaví na vybranú skupinu,
For Company,Pre spoločnosť,
Cash Account will used for Sales Invoice creation,Hotovostný účet sa použije na vytvorenie predajnej faktúry,
Update Price from Shopify To ERPNext Price List,Aktualizácia ceny zo služby Shopify do cenníka ERPNext,
Default Warehouse to to create Sales Order and Delivery Note,Predvolený sklad na vytvorenie objednávky predaja a dodacieho listu,
Sales Order Series,Séria objednávok predaja,
Import Delivery Notes from Shopify on Shipment,Import dodacích listov zo služby Shopify pri odosielaní,
Delivery Note Series,Séria dodacích listov,
Import Sales Invoice from Shopify if Payment is marked,"Import predajnej faktúry zo služby Shopify, ak je označená platba",
Sales Invoice Series,Séria faktúr za predaj,
Shopify Tax Account,Daňový účet Shopify,
Shopify Tax/Shipping Title,Daňový/odosielací titul Shopify,
ERPNext Account,Účet ERPNext,
Shopify Webhook Detail,Webový háčik služby Shopify Detail,
Webhook ID,ID webového háčika,
Tally Migration,Migrácia Tally,
Master Data,Hlavné údaje,
"Data exported from Tally that consists of the Chart of Accounts, Customers, Suppliers, Addresses, Items and UOMs","Údaje exportované zo systému Tally, ktoré pozostávajú z účtovnej osnovy, zákazníkov, dodávateľov, adries, položiek a jednotiek UOM",
Is Master Data Processed,Spracúvajú sa základné údaje,
Is Master Data Imported,Sú importované základné údaje,
Tally Creditors Account,Účet veriteľov Tally,
Creditors Account set in Tally,Nastavenie účtu veriteľov v systéme Tally,
Tally Debtors Account,Účet dlžníkov Tally,
Debtors Account set in Tally,Nastavenie účtu dlžníkov v systéme Tally,
Tally Company,Spoločnosť Tally,
Company Name as per Imported Tally Data,Názov spoločnosti podľa importovaných údajov Tally,
Default UOM,Predvolená UOM,
UOM in case unspecified in imported data,"UOM v prípade, že nie je špecifikovaný v importovaných údajoch",
ERPNext Company,Spoločnosť ERPNext,
Your Company set in ERPNext,Vaša spoločnosť nastavená v ERPNext,
Processed Files,Spracované súbory,
Parties,Strany,
UOMs,UOM,
Vouchers,Poukazy,
Round Off Account,Zaokrúhlený účet,
Day Book Data,Údaje z dennej knihy,
Day Book Data exported from Tally that consists of all historic transactions,"Údaje dennej knihy exportované z Tally, ktoré pozostávajú zo všetkých historických transakcií",
Is Day Book Data Processed,Spracúvajú sa údaje dennej knihy,
Is Day Book Data Imported,Sú údaje dennej knihy importované,
Woocommerce Settings,Nastavenia Woocommerce,
Enable Sync,Povolenie synchronizácie,
Woocommerce Server URL,URL adresa servera Woocommerce,
Secret,Tajné,
API consumer key,Kľúč spotrebiteľa API,
API consumer secret,Tajomstvo spotrebiteľa API,
Tax Account,Daňový účet,
Freight and Forwarding Account,Nákladný a zasielateľský účet,
Creation User,Vytvorenie Používateľ,
"The user that will be used to create Customers, Items and Sales Orders. This user should have the relevant permissions.","Používateľ, ktorý sa bude používať na vytváranie zákazníkov, položiek a objednávok predaja. Tento používateľ by mal mať príslušné oprávnenia.",
"This warehouse will be used to create Sales Orders. The fallback warehouse is ""Stores"".","Tento sklad sa bude používať na vytváranie objednávok predaja. Záložný sklad je ""Stores"".",
"The fallback series is ""SO-WOO-"".","Náhradná séria je ""SO-WOO-"".",
This company will be used to create Sales Orders.,Táto spoločnosť sa bude používať na vytváranie objednávok predaja.,
Delivery After (Days),Dodanie po (dni),
This is the default offset (days) for the Delivery Date in Sales Orders. The fallback offset is 7 days from the order placement date.,Toto je predvolený posun (v dňoch) pre dátum dodania v objednávkach predaja. Náhradný posun je 7 dní od dátumu zadania objednávky.,
"This is the default UOM used for items and Sales orders. The fallback UOM is ""Nos"".","Toto je predvolená UOM používaná pre položky a objednávky predaja. Náhradný UOM je ""Nos"".",
Endpoints,Koncové body,
Endpoint,Koncový bod,
Antibiotic Name,Názov antibiotika,
Healthcare Administrator,Správca zdravotnej starostlivosti,
Laboratory User,Používateľ laboratória,
Is Inpatient,Je hospitalizovaný,
Default Duration (In Minutes),Predvolené trvanie (v minútach),
Body Part,Časť tela,
Body Part Link,Prepojenie na časť tela,
HLC-CPR-.YYYY.-,HLC-CPR-.YYYY.-,
Procedure Template,Šablóna postupu,
Procedure Prescription,Predpis postupu,
Service Unit,Servisná jednotka,
Consumables,Spotrebný materiál,
Consume Stock,Spotrebovať zásoby,
Invoice Consumables Separately,Spotrebný materiál fakturujte samostatne,
Consumption Invoiced,Fakturovaná spotreba,
Consumable Total Amount,Spotrebný materiál Celková suma,
Consumption Details,Podrobnosti o spotrebe,
Nursing User,Ošetrovateľský používateľ,
Clinical Procedure Item,Položka klinického postupu,
Invoice Separately as Consumables,Fakturujte samostatne ako spotrebný materiál,
Transfer Qty,Prenos množstva,
Actual Qty (at source/target),Skutočné množstvo (pri zdroji/cieli),
Is Billable,Je možné vystaviť faktúru,
Allow Stock Consumption,Povolenie spotreby zásob,
Sample UOM,Vzorka UOM,
Collection Details,Podrobnosti o kolekcii,
Change In Item,Zmena položky,
Codification Table,Kodifikačná tabuľka,
Complaints,Sťažnosti,
Dosage Strength,Sila dávkovania,
Strength,Sila,
Drug Prescription,Predpis lieku,
Drug Name / Description,Názov lieku / opis,
Dosage,Dávkovanie,
Dosage by Time Interval,Dávkovanie podľa časového intervalu,
Interval,Interval,
Interval UOM,Interval UOM,
Hour,Hodina,
Update Schedule,Harmonogram aktualizácie,
Exercise,Cvičenie,
Difficulty Level,Úroveň obtiažnosti,
Counts Target,Počty Cieľ,
Counts Completed,Počty dokončených,
Assistance Level,Úroveň pomoci,
Active Assist,Aktívny asistent,
Exercise Name,Názov cvičenia,
Body Parts,Časti tela,
Exercise Instructions,Pokyny na cvičenie,
Exercise Video,Cvičenie Video,
Exercise Steps,Kroky cvičenia,
Steps Table,Tabuľka krokov,
Exercise Type Step,Typ cvičenia Krok,
Max number of visit,Maximálny počet návštev,
Visited yet,Zatiaľ navštívené,
Reference Appointments,Referenčné stretnutia,
Valid till,Platnosť do,
Fee Validity Reference,Platnosť poplatku Referencia,
Basic Details,Základné údaje,
HLC-PRAC-.YYYY.-,HLC-PRAC-.YYYY.-,
Mobile,Mobilný portál,
Phone (R),Telefón (R),
Phone (Office),Telefón (kancelária),
Employee and User Details,Údaje o zamestnancoch a používateľoch,
Hospital,Nemocnica,
Appointments,Stretnutia,
Practitioner Schedules,Rozvrhy pre praktických lekárov,
Charges,Poplatky,
Out Patient Consulting Charge,Poplatok za konzultácie s pacientom,
Default Currency,Predvolená mena,
Healthcare Schedule Time Slot,Časový interval v rozvrhu zdravotnej starostlivosti,
Parent Service Unit,Jednotka služieb pre rodičov,
Service Unit Type,Typ servisnej jednotky,
Allow Appointments,Povolenie stretnutí,
Allow Overlap,Povoliť prekrývanie,
Inpatient Occupancy,Obsadenosť lôžkových zariadení,
Occupancy Status,Stav obsadenosti,
Vacant,Voľné miesto,
Occupied,Obsadené,
Item Details,Podrobnosti o položke,
UOM Conversion in Hours,Konverzia UOM v hodinách,
Rate / UOM,Sadzba / UOM,
Change in Item,Zmena v položke,
Out Patient Settings,Nastavenia ambulantných pacientov,
Patient Name By,Meno pacienta,
Patient Name,Meno pacienta,
Link Customer to Patient,Prepojenie zákazníka s pacientom,
"If checked, a customer will be created, mapped to Patient.\nPatient Invoices will be created against this Customer. You can also select existing Customer while creating Patient.","Ak je začiarknuté, vytvorí sa zákazník priradený k pacientovi.\nPacientské faktúry sa vytvoria voči tomuto zákazníkovi. Pri vytváraní položky Pacient môžete vybrať aj existujúceho zákazníka.",
Default Medical Code Standard,Predvolený štandardný lekársky kód,
Collect Fee for Patient Registration,Vyberanie poplatku za registráciu pacienta,
Checking this will create new Patients with a Disabled status by default and will only be enabled after invoicing the Registration Fee.,Zaškrtnutím tejto možnosti sa vytvoria noví pacienti so stavom Disabled (Zakázaný) a aktivuje sa až po fakturácii registračného poplatku.,
Registration Fee,Registračný poplatok,
Automate Appointment Invoicing,Automatizácia fakturácie stretnutí,
Manage Appointment Invoice submit and cancel automatically for Patient Encounter,Správa faktúry za stretnutie odoslať a zrušiť automaticky pre stretnutie s pacientom,
Enable Free Follow-ups,Povolenie bezplatných následných sledovaní,
Number of Patient Encounters in Valid Days,Počet stretnutí s pacientmi v platných dňoch,
The number of free follow ups (Patient Encounters in valid days) allowed,Povolený počet bezplatných následných návštev (stretnutí s pacientom v platných dňoch),
Valid Number of Days,Platný počet dní,
Time period (Valid number of days) for free consultations,Časové obdobie (platný počet dní) pre bezplatné konzultácie,
Default Healthcare Service Items,Predvolené položky služieb zdravotnej starostlivosti,
"You can configure default Items for billing consultation charges, procedure consumption items and inpatient visits","Môžete nakonfigurovať predvolené položky pre účtovanie poplatkov za konzultácie, položky spotreby procedúr a hospitalizácie.",
Clinical Procedure Consumable Item,Spotrebný materiál pre klinické postupy,
Default Accounts,Predvolené účty,
Default income accounts to be used if not set in Healthcare Practitioner to book Appointment charges.,"Predvolené príjmové účty, ktoré sa majú použiť, ak nie sú nastavené v Healthcare Practitioner na zaúčtovanie poplatkov za stretnutia.",
Default receivable accounts to be used to book Appointment charges.,"Účty pohľadávok s omeškaním, ktoré sa majú použiť na zaúčtovanie poplatkov za vymenovanie.",
Out Patient SMS Alerts,SMS upozornenia pre pacientov mimo nemocnice,
Patient Registration,Registrácia pacienta,
Registration Message,Registračná správa,
Confirmation Message,Potvrdzujúca správa,
Avoid Confirmation,Vyhnite sa potvrdeniu,
Do not confirm if appointment is created for the same day,"Nepotvrdzujte, ak je schôdzka vytvorená na ten istý deň",
Appointment Reminder,Pripomienka termínu,
Reminder Message,Pripomienková správa,
Laboratory Settings,Laboratórne nastavenia,
Create Lab Test(s) on Sales Invoice Submission,Vytvorenie laboratórneho testu (testov) pri predkladaní predajnej faktúry,
Checking this will create Lab Test(s) specified in the Sales Invoice on submission.,Po začiarknutí tejto položky sa pri odoslaní vytvoria laboratórne testy uvedené v predajnej faktúre.,
Create Sample Collection document for Lab Test,Vytvorenie dokumentu na odber vzorky pre laboratórny test,
Checking this will create a Sample Collection document  every time you create a Lab Test,Začiarknutím tejto možnosti sa pri každom vytvorení laboratórneho testu vytvorí dokument Zber vzoriek.,
Employee name and designation in print,Meno a označenie zamestnanca v tlači,
Check this if you want the Name and Designation of the Employee associated with the User who submits the document to be printed in the Lab Test Report.,"Začiarknite túto možnosť, ak chcete, aby sa v správe o laboratórnom teste vytlačilo meno a označenie zamestnanca spojeného s používateľom, ktorý dokument odosiela.",
Do not print or email Lab Tests without Approval,Netlačte ani neposielajte e-mailom laboratórne testy bez schválenia,
Checking this will restrict printing and emailing of Lab Test documents unless they have the status as Approved.,"Začiarknutím tejto možnosti sa obmedzí tlač a odosielanie dokumentov laboratórnych testov e-mailom, pokiaľ nemajú stav Schválené.",
Custom Signature in Print,Vlastný podpis v tlači,
Laboratory SMS Alerts,Laboratórne upozornenia SMS,
Result Printed Message,Výsledok Vytlačená správa,
Result Emailed Message,Výsledok E-mailová správa,
Check In,Registrácia,
Check Out,Pozrite si,
HLC-INP-.YYYY.-,HLC-INP-.YYYY.-,
A Positive,Pozitívny,
A Negative,Negatívny,
AB Positive,AB Pozitívne,
AB Negative,AB Negatívny,
B Positive,B Pozitívne,
B Negative,B Negatívne,
O Positive,O Pozitívne,
O Negative,O Negatívne,
Date of birth,Dátum narodenia,
Admission Scheduled,Plánované prijatie,
Discharge Scheduled,Plánované prepustenie,
Discharged,Vypúšťa sa,
Admission Schedule Date,Dátum harmonogramu prijímania,
